Date,JALSH Index
2004/09/03,11223.91
2004/09/06,11244.21
2004/09/07,11136.36
2004/09/08,11183.74
2004/09/09,11253.61
2004/09/10,11226.82
2004/09/13,11238.02
2004/09/14,11266.42
2004/09/15,11219.67
2004/09/16,11412.55
2004/09/17,11513.26
2004/09/20,11459.78
2004/09/21,11513.85
2004/09/22,11559.78
2004/09/23,11515.07
2004/09/27,11451.13
2004/09/28,11602.38
2004/09/29,11709.7
2004/09/30,11761
2004/10/01,11871.82
2004/10/04,11795.02
2004/10/05,11857.01
2004/10/06,11925
2004/10/07,12087.27
2004/10/08,12115.36
2004/10/11,12063.11
2004/10/12,11918.98
2004/10/13,11796.93
2004/10/14,11816.87
2004/10/15,11834.82
2004/10/18,11741.57
2004/10/19,11692.71
2004/10/20,11604.06
2004/10/21,11655.85
2004/10/22,11647.15
2004/10/25,11622.43
2004/10/26,11793.27
2004/10/27,11796.63
2004/10/28,11629.78
2004/10/29,11655.31
2004/11/01,11768.52
2004/11/02,11805.98
2004/11/03,11845.39
2004/11/04,11892.73
2004/11/05,12062.85
2004/11/08,12083.57
2004/11/09,12229.63
2004/11/10,12190.21
2004/11/11,12322.14
2004/11/12,12212.87
2004/11/15,12263.87
2004/11/16,12215.2
2004/11/17,12251.62
2004/11/18,12352.84
2004/11/19,12337.31
2004/11/22,12236.5
2004/11/23,12246.28
2004/11/24,12283.61
2004/11/25,12398.77
2004/11/26,12438.51
2004/11/29,12513.26
2004/11/30,12490.79
2004/12/01,12577.93
2004/12/02,12608
2004/12/03,12500.26
2004/12/06,12306.22
2004/12/07,12313.01
2004/12/08,12205.18
2004/12/09,12146.2
2004/12/10,12135.49
2004/12/13,12146.76
2004/12/14,12219.59
2004/12/15,12265.32
2004/12/17,12389.8
2004/12/20,12458.41
2004/12/21,12450.63
2004/12/22,12496.1
2004/12/23,12504.06
2004/12/24,12529.23
2004/12/28,12593.38
2004/12/29,12611.08
2004/12/30,12675.77
2004/12/31,12656.86
2005/01/03,12784.34
2005/01/04,12714.52
2005/01/05,12677.71
2005/01/06,12800.52
2005/01/07,12714.89
2005/01/10,12663.45
2005/01/11,12664.89
2005/01/12,12724.79
2005/01/13,12754.53
2005/01/14,12782.27
2005/01/17,12707.74
2005/01/18,12609.72
2005/01/19,12511.85
2005/01/20,12469.56
2005/01/21,12497.84
2005/01/24,12530.3
2005/01/25,12517.66
2005/01/26,12607.42
2005/01/27,12710.04
2005/01/28,12699.81
2005/01/31,12798.55
2005/02/01,12957.44
2005/02/02,12957.71
2005/02/03,13016.6
2005/02/04,13002.21
2005/02/07,13046.67
2005/02/08,13083.46
2005/02/09,13107.5
2005/02/10,13086.46
2005/02/11,13085.19
2005/02/14,13132.42
2005/02/15,13089.28
2005/02/16,13181.08
2005/02/17,13259.76
2005/02/18,13302.62
2005/02/21,13346.39
2005/02/22,13250.01
2005/02/23,13232.91
2005/02/24,13308.3
2005/02/25,13375.55
2005/02/28,13476.59
2005/03/01,13488.97
2005/03/02,13456.89
2005/03/03,13541.02
2005/03/04,13634.73
2005/03/07,13541.47
2005/03/08,13542.11
2005/03/09,13587.78
2005/03/10,13570.88
2005/03/11,13508.05
2005/03/14,13595.11
2005/03/15,13588.93
2005/03/16,13555.05
2005/03/17,13703.85
2005/03/18,13593.17
2005/03/22,13465.53
2005/03/23,13297.13
2005/03/24,13191.47
2005/03/29,13214.11
2005/03/30,13176.18
2005/03/31,13298.58
2005/04/01,13432.14
2005/04/04,13272.15
2005/04/05,13257.61
2005/04/06,13242.36
2005/04/07,13216.97
2005/04/08,13312.88
2005/04/11,13253.8
2005/04/12,13173.39
2005/04/13,13019.77
2005/04/14,13119.26
2005/04/15,13075.65
2005/04/18,12906.4
2005/04/19,12967.44
2005/04/20,12897.71
2005/04/21,12788.04
2005/04/22,12751.37
2005/04/25,12779.99
2005/04/26,12793.12
2005/04/28,12467.3
2005/04/29,12555.96
2005/05/03,12675.38
2005/05/04,12671.07
2005/05/05,12809.73
2005/05/06,12948.15
2005/05/09,13159.53
2005/05/10,13087.57
2005/05/11,13106.1
2005/05/12,13157.21
2005/05/13,12954.15
2005/05/16,13097.34
2005/05/17,13108.34
2005/05/18,13268.93
2005/05/19,13234
2005/05/20,13418.33
2005/05/23,13483.9
2005/05/24,13533.47
2005/05/25,13469.48
2005/05/26,13705.2
2005/05/27,13770.34
2005/05/30,13916.3
2005/05/31,13787.02
2005/06/01,13859.48
2005/06/02,13965.33
2005/06/03,14020.86
2005/06/06,14087.43
2005/06/07,13980.26
2005/06/08,14000.44
2005/06/09,14001.86
2005/06/10,14029.06
2005/06/13,14223.31
2005/06/14,14224.28
2005/06/15,14210.74
2005/06/17,14326.59
2005/06/20,14345.63
2005/06/21,14311.91
2005/06/22,14313.51
2005/06/23,14278.43
2005/06/24,14103.92
2005/06/27,14047.98
2005/06/28,14065.84
2005/06/29,14183.47
2005/06/30,14154.73
2005/07/01,14244.13
2005/07/04,14309.81
2005/07/05,14362.42
2005/07/06,14394.63
2005/07/07,14302.11
2005/07/08,14457.8
2005/07/11,14515.59
2005/07/12,14511.08
2005/07/13,14671.87
2005/07/14,14779.95
2005/07/15,14720.93
2005/07/18,14766.5
2005/07/19,14867.95
2005/07/20,14878.22
2005/07/21,14921.48
2005/07/22,15023.56
2005/07/25,15137.71
2005/07/26,15058.32
2005/07/27,15120.49
2005/07/28,15219.56
2005/07/29,15143.64
2005/08/01,15202.79
2005/08/02,15326.44
2005/08/03,15430.8
2005/08/04,15470.33
2005/08/05,15464.37
2005/08/08,15604.47
2005/08/10,15736.91
2005/08/11,15709.78
2005/08/12,15775.9
2005/08/15,15854.48
2005/08/16,15716.67
2005/08/17,15515.28
2005/08/18,15473.6
2005/08/19,15625.59
2005/08/22,15679.91
2005/08/23,15675.66
2005/08/24,15435.07
2005/08/25,15382.89
2005/08/26,15298.74
2005/08/29,15266.42
2005/08/30,15300.52
2005/08/31,15414.01
2005/09/01,15678.27
2005/09/02,15766.35
2005/09/05,15685.89
2005/09/06,15844.5
2005/09/07,15939.88
2005/09/08,15849.37
2005/09/09,15890.19
2005/09/12,16047.29
2005/09/13,15940.18
2005/09/14,15984.66
2005/09/15,16148.66
2005/09/16,16372.93
2005/09/19,16472.83
2005/09/20,16359.06
2005/09/21,16435.15
2005/09/22,16227.98
2005/09/23,16140.45
2005/09/26,16392.84
2005/09/27,16453.02
2005/09/28,16638.38
2005/09/29,16668.51
2005/09/30,16875.65
2005/10/03,16661.66
2005/10/04,16694.07
2005/10/05,16589.96
2005/10/06,16298.13
2005/10/07,16136.26
2005/10/10,16132.23
2005/10/11,16303.9
2005/10/12,16332.45
2005/10/13,15935.3
2005/10/14,15661.79
2005/10/17,15926.6
2005/10/18,15827.31
2005/10/19,15539.6
2005/10/20,15834.22
2005/10/21,15616.02
2005/10/24,16005.74
2005/10/25,16100.26
2005/10/26,16442.68
2005/10/27,16249.06
2005/10/28,16237.19
2005/10/31,16433.1
2005/11/01,16558.07
2005/11/02,16566.94
2005/11/03,16967.22
2005/11/04,16881.88
2005/11/07,17057.84
2005/11/08,16789.35
2005/11/09,16818.89
2005/11/10,16999.57
2005/11/11,17107.54
2005/11/14,17394.38
2005/11/15,17294.72
2005/11/16,17127.19
2005/11/17,17288.02
2005/11/18,17468.97
2005/11/21,17439.84
2005/11/22,17287.53
2005/11/23,17236.04
2005/11/24,17450.66
2005/11/25,17318.27
2005/11/28,17196.69
2005/11/29,17030.53
2005/11/30,16774.54
2005/12/01,16800.93
2005/12/02,16940.83
2005/12/05,16858.73
2005/12/06,17016.47
2005/12/07,17292.38
2005/12/08,17251.82
2005/12/09,17393.99
2005/12/12,17587.36
2005/12/13,17426.37
2005/12/14,17458.77
2005/12/15,17658.29
2005/12/19,17869.85
2005/12/20,17761.64
2005/12/21,17898.18
2005/12/22,18049.13
2005/12/23,18123.93
2005/12/27,18312.14
2005/12/28,18078.03
2005/12/29,18172.45
2005/12/30,18096.54
2006/01/03,18355.7
2006/01/04,18415.34
2006/01/05,18244.64
2006/01/06,18414.85
2006/01/09,18554.49
2006/01/10,18473.34
2006/01/11,18594.16
2006/01/12,18577
2006/01/13,18567.64
2006/01/16,18328.7
2006/01/17,18261.01
2006/01/18,18304.08
2006/01/19,18730.61
2006/01/20,18880.43
2006/01/23,18797.95
2006/01/24,19016.93
2006/01/25,19262.4
2006/01/26,19414.12
2006/01/27,19718.47
2006/01/30,19589.94
2006/01/31,19745.16
2006/02/01,20040.95
2006/02/02,20076.7
2006/02/03,19505.99
2006/02/06,19769.18
2006/02/07,19633.83
2006/02/08,19201.3
2006/02/09,19469.59
2006/02/10,19395.08
2006/02/13,18970.15
2006/02/14,18750.43
2006/02/15,18734.36
2006/02/16,18665.13
2006/02/17,19389.32
2006/02/20,19388.64
2006/02/21,19518.46
2006/02/22,19684.45
2006/02/23,19660.2
2006/02/24,19486.12
2006/02/27,19657.52
2006/02/28,19085.35
2006/03/02,19391.13
2006/03/03,19299.56
2006/03/06,19369.85
2006/03/07,18626.23
2006/03/08,18540.6
2006/03/09,18818.92
2006/03/10,18753.05
2006/03/13,18945.27
2006/03/14,19289.68
2006/03/15,19692.84
2006/03/16,19631.96
2006/03/17,19820.67
2006/03/20,20138.47
2006/03/22,19991.48
2006/03/23,20159.77
2006/03/24,20320.49
2006/03/27,20438.48
2006/03/28,20200.15
2006/03/29,20327.64
2006/03/30,20677.96
2006/03/31,20351.74
2006/04/03,20711.75
2006/04/04,20647.6
2006/04/05,20685.33
2006/04/06,20631.27
2006/04/07,20599.91
2006/04/10,20725.8
2006/04/11,20865.34
2006/04/12,20722.88
2006/04/13,20666.97
2006/04/18,20946.9
2006/04/19,21100.61
2006/04/20,20985.48
2006/04/21,21029.02
2006/04/24,21046.62
2006/04/25,21030.74
2006/04/26,21353.95
2006/04/28,21135.51
2006/05/02,21394.18
2006/05/03,21362.71
2006/05/04,21525.35
2006/05/05,21822.24
2006/05/08,21756.9
2006/05/09,21913.55
2006/05/10,22024.03
2006/05/11,22094.12
2006/05/12,21781.46
2006/05/15,20974.14
2006/05/16,20812.95
2006/05/17,20652.61
2006/05/18,20373.33
2006/05/19,20199.75
2006/05/22,19641.52
2006/05/23,20394.58
2006/05/24,20014.29
2006/05/25,20026.38
2006/05/26,20696.16
2006/05/29,20829.18
2006/05/30,20473.97
2006/05/31,20565.46
2006/06/01,20358.25
2006/06/02,20874.86
2006/06/05,20856.42
2006/06/06,20007.75
2006/06/07,19690.8
2006/06/08,18414.69
2006/06/09,19324.72
2006/06/12,19140.06
2006/06/13,18380.06
2006/06/14,18753.72
2006/06/15,19698.94
2006/06/19,19891.03
2006/06/20,20282.52
2006/06/21,20676.72
2006/06/22,20696.66
2006/06/23,20499.83
2006/06/26,20310.79
2006/06/27,20229.58
2006/06/28,20211.5
2006/06/29,20763.89
2006/06/30,21237.87
2006/07/03,21400.43
2006/07/04,21368.16
2006/07/05,20935.92
2006/07/06,21243.83
2006/07/07,21358.31
2006/07/10,21346.57
2006/07/11,21267.97
2006/07/12,21591.68
2006/07/13,20963.97
2006/07/14,20676.2
2006/07/17,20268.57
2006/07/18,20242.57
2006/07/19,20795.6
2006/07/20,20520.86
2006/07/21,20179.65
2006/07/24,20358.87
2006/07/25,20413
2006/07/26,20553.85
2006/07/27,20827.37
2006/07/28,20732.41
2006/07/31,20885.57
2006/08/01,20616.98
2006/08/02,20778.06
2006/08/03,20703.01
2006/08/04,21001.68
2006/08/07,20683.39
2006/08/08,20793.45
2006/08/10,20540.08
2006/08/11,20700.59
2006/08/14,20770.57
2006/08/15,20950.18
2006/08/16,21080.52
2006/08/17,21385.14
2006/08/18,21279.32
2006/08/21,21733.98
2006/08/22,21990.14
2006/08/23,21657.09
2006/08/24,21664.66
2006/08/25,21767.62
2006/08/28,21945.34
2006/08/29,21670.24
2006/08/30,22051.38
2006/08/31,21953.8
2006/09/01,22212.57
2006/09/04,22480.54
2006/09/05,22438.48
2006/09/06,22375.73
2006/09/07,21884.88
2006/09/08,21718.58
2006/09/11,21054.39
2006/09/12,21261.7
2006/09/13,21318.22
2006/09/14,21471.2
2006/09/15,21380.78
2006/09/18,21418.43
2006/09/19,21517.4
2006/09/20,21627.42
2006/09/21,21886.4
2006/09/22,22008.98
2006/09/26,22162.65
2006/09/27,22249.72
2006/09/28,22491.3
2006/09/29,22374.58
2006/10/02,22552.86
2006/10/03,22274.14
2006/10/04,22367.15
2006/10/05,22475.14
2006/10/06,22511.61
2006/10/09,22773.36
2006/10/10,22799.56
2006/10/11,22679.38
2006/10/12,22751.49
2006/10/13,22840.3
2006/10/16,23141.09
2006/10/17,23155.11
2006/10/18,23209.26
2006/10/19,23254.9
2006/10/20,23337.66
2006/10/23,23469.79
2006/10/24,23532.81
2006/10/25,23489.48
2006/10/26,23212.71
2006/10/27,23062.26
2006/10/30,23200
2006/10/31,23338.16
2006/11/01,23600.52
2006/11/02,23527.62
2006/11/03,23590.57
2006/11/06,23950.99
2006/11/07,24022.61
2006/11/08,23952.68
2006/11/09,23684.67
2006/11/10,23819.21
2006/11/13,23566.96
2006/11/14,23674.39
2006/11/15,23659.44
2006/11/16,23436.27
2006/11/17,23188.8
2006/11/20,23603.55
2006/11/21,23792.06
2006/11/22,23899.11
2006/11/23,23858.28
2006/11/24,23990.87
2006/11/27,23809.72
2006/11/28,23564.36
2006/11/29,23691.74
2006/11/30,23949.95
2006/12/01,24070.92
2006/12/04,24073.2
2006/12/05,24191.44
2006/12/06,23946.47
2006/12/07,23856.59
2006/12/08,23760.59
2006/12/11,23703.51
2006/12/12,23555.11
2006/12/13,23711.17
2006/12/14,23965.91
2006/12/15,24149.06
2006/12/18,24137.27
2006/12/19,24118.23
2006/12/20,24447.02
2006/12/21,24825
2006/12/22,24631.33
2006/12/27,24932.27
2006/12/28,24985.81
2006/12/29,24915.2
2007/01/02,25156.71
2007/01/03,24600.96
2007/01/04,24201.02
2007/01/05,24261.06
2007/01/08,24412.47
2007/01/09,24603.61
2007/01/10,24535.63
2007/01/11,24677.47
2007/01/12,24908.87
2007/01/15,25194.73
2007/01/16,25155.45
2007/01/17,24980.44
2007/01/18,25231.5
2007/01/19,24920.95
2007/01/22,25139.78
2007/01/23,25103.68
2007/01/24,25444.28
2007/01/25,25572.39
2007/01/26,25377.29
2007/01/29,25341.81
2007/01/30,25481.25
2007/01/31,25447.73
2007/02/01,25782.38
2007/02/02,25679.19
2007/02/05,25605.18
2007/02/06,25933.81
2007/02/07,25915.9
2007/02/08,25596.86
2007/02/09,25666.81
2007/02/12,25820.61
2007/02/13,26023.35
2007/02/14,26311.42
2007/02/15,26521.1
2007/02/16,26511.08
2007/02/19,26623.23
2007/02/20,26514.77
2007/02/21,26306.3
2007/02/22,26697.7
2007/02/23,26792.39
2007/02/26,26932.15
2007/02/27,26078.3
2007/02/28,25795.99
2007/03/01,25336.58
2007/03/02,25561.12
2007/03/05,24919.46
2007/03/06,25228.11
2007/03/07,25280.4
2007/03/08,25616.63
2007/03/09,25923.48
2007/03/12,26012.12
2007/03/13,25853.05
2007/03/14,25250.06
2007/03/15,25662.31
2007/03/16,25839.13
2007/03/19,26161.53
2007/03/20,26360.93
2007/03/22,26654.9
2007/03/23,26913.62
2007/03/26,26756.29
2007/03/27,26839.63
2007/03/28,26829.8
2007/03/29,27150.59
2007/03/30,27267.24
2007/04/02,27418.88
2007/04/03,27568.17
2007/04/04,27525.74
2007/04/05,27547.85
2007/04/10,27875.62
2007/04/11,27638.64
2007/04/12,27822.27
2007/04/13,28132.45
2007/04/16,28379.51
2007/04/17,28506.72
2007/04/18,28148.52
2007/04/19,28098.66
2007/04/20,28367.54
2007/04/23,28501.7
2007/04/24,28150.75
2007/04/25,28223.31
2007/04/26,28076.19
2007/04/30,28170.6
2007/05/02,28328.12
2007/05/03,28278.23
2007/05/04,28649.7
2007/05/07,28797.79
2007/05/08,28161.78
2007/05/09,28354.41
2007/05/10,28438.86
2007/05/11,28671.48
2007/05/14,28094.8
2007/05/15,28059.27
2007/05/16,28046.8
2007/05/17,27884.36
2007/05/18,28331.45
2007/05/21,28642.4
2007/05/22,28629.38
2007/05/23,29087.49
2007/05/24,28812.94
2007/05/25,28533.03
2007/05/28,28637.22
2007/05/29,28665.96
2007/05/30,28439.4
2007/05/31,28627.79
2007/06/01,28942.78
2007/06/04,28837.52
2007/06/05,28865.9
2007/06/06,28538.84
2007/06/07,28554.32
2007/06/08,28169.23
2007/06/11,28545.57
2007/06/12,28299.33
2007/06/13,28602.95
2007/06/14,28988
2007/06/15,29313.78
2007/06/18,29318.59
2007/06/19,29243.19
2007/06/20,29510.35
2007/06/21,29309.7
2007/06/22,29094.32
2007/06/25,28914.44
2007/06/26,28746.43
2007/06/27,28285.1
2007/06/28,28402.79
2007/06/29,28337.22
2007/07/02,28703.13
2007/07/03,28755.03
2007/07/04,28844.31
2007/07/05,28896.36
2007/07/06,29218.33
2007/07/09,29714.16
2007/07/10,29450.59
2007/07/11,29643.36
2007/07/12,29791.27
2007/07/13,29961.73
2007/07/16,29868.22
2007/07/17,29606.22
2007/07/18,29422.66
2007/07/19,29621.28
2007/07/20,29692.04
2007/07/23,29885.27
2007/07/24,29590.81
2007/07/25,29105.27
2007/07/26,28585.84
2007/07/27,27714.45
2007/07/30,28156.23
2007/07/31,28561.81
2007/08/01,27820.11
2007/08/02,27859.23
2007/08/03,27582.01
2007/08/06,26904.48
2007/08/07,27312.07
2007/08/08,28208.95
2007/08/10,27076.3
2007/08/13,27752.71
2007/08/14,27369.72
2007/08/15,27091.13
2007/08/16,25991.8
2007/08/17,25984.85
2007/08/20,26640.18
2007/08/21,26538.95
2007/08/22,27241.12
2007/08/23,27468.07
2007/08/24,27417.93
2007/08/27,27820.58
2007/08/28,27479.54
2007/08/29,27600.96
2007/08/30,27909.94
2007/08/31,28660.35
2007/09/03,28887.48
2007/09/04,29051.96
2007/09/05,28696.67
2007/09/06,28850.19
2007/09/07,28311.77
2007/09/10,28240.7
2007/09/11,28858.14
2007/09/12,28730.17
2007/09/13,29086.37
2007/09/14,28928.05
2007/09/17,28536.42
2007/09/18,28766.34
2007/09/19,29808.65
2007/09/20,29832.3
2007/09/21,29709.35
2007/09/25,29776.03
2007/09/26,29812.38
2007/09/27,29944.31
2007/09/28,29959.19
2007/10/01,30167.52
2007/10/02,30430.71
2007/10/03,30730.1
2007/10/04,30890.37
2007/10/05,30927.64
2007/10/08,30788.95
2007/10/09,30934.31
2007/10/10,31198.73
2007/10/11,31531.05
2007/10/12,31225.85
2007/10/15,31164.38
2007/10/16,31033.42
2007/10/17,31068.26
2007/10/18,31016.83
2007/10/19,30766.21
2007/10/22,30146.62
2007/10/23,30449.42
2007/10/24,30041.21
2007/10/25,30417.46
2007/10/26,30804.86
2007/10/29,31211.44
2007/10/30,31244.67
2007/10/31,31334.99
2007/11/01,30816.19
2007/11/02,30553.44
2007/11/05,30346.38
2007/11/06,30764.63
2007/11/07,30767.76
2007/11/08,31055.12
2007/11/09,30920.21
2007/11/12,30774.17
2007/11/13,30454.76
2007/11/14,30681.66
2007/11/15,30144.84
2007/11/16,29868.06
2007/11/19,29222.48
2007/11/20,29542.1
2007/11/21,29146.35
2007/11/22,29127.42
2007/11/23,29602.59
2007/11/26,29448.69
2007/11/27,29286.3
2007/11/28,29410.07
2007/11/29,29925.76
2007/11/30,30307.8
2007/12/03,30303.67
2007/12/04,29947.49
2007/12/05,30118.15
2007/12/06,30133.74
2007/12/07,30390.67
2007/12/10,30464.38
2007/12/11,30468.61
2007/12/12,30307.1
2007/12/13,29388.65
2007/12/14,28708
2007/12/18,28526.34
2007/12/19,28112.89
2007/12/20,28460.9
2007/12/21,29331.99
2007/12/24,29505.36
2007/12/27,29781.39
2007/12/28,29634.65
2007/12/31,28957.97
2008/01/02,29290.15
2008/01/03,29124.84
2008/01/04,28979.73
2008/01/07,28640.42
2008/01/08,28937.43
2008/01/09,28400.78
2008/01/10,27903.94
2008/01/11,27509.25
2008/01/14,27951.19
2008/01/15,27635.97
2008/01/16,26911.5
2008/01/17,27039.97
2008/01/18,26652.66
2008/01/21,25423.69
2008/01/22,25397.17
2008/01/23,25135.13
2008/01/24,26463.13
2008/01/25,26502.23
2008/01/28,25692.87
2008/01/29,26442.71
2008/01/30,27068.16
2008/01/31,27317.14
2008/02/01,28751.87
2008/02/04,28619.54
2008/02/05,27764.03
2008/02/06,27881.38
2008/02/07,27749.09
2008/02/08,27945.55
2008/02/11,27633
2008/02/12,28585.6
2008/02/13,28502.23
2008/02/14,29039.56
2008/02/15,28505.82
2008/02/18,29018.06
2008/02/19,29572.22
2008/02/20,29489.68
2008/02/21,30181.77
2008/02/22,29848.89
2008/02/25,29813.37
2008/02/26,30297.29
2008/02/27,30058.1
2008/02/28,30166.32
2008/02/29,30673.74
2008/03/03,30631.57
2008/03/04,30885.02
2008/03/05,30519.83
2008/03/06,31079.15
2008/03/07,30717.58
2008/03/10,30114.87
2008/03/11,30212.87
2008/03/12,30710.52
2008/03/13,30306.92
2008/03/14,30648.03
2008/03/17,29928.07
2008/03/18,30044.07
2008/03/19,29509.06
2008/03/20,28418.73
2008/03/25,29152.42
2008/03/26,29693.15
2008/03/27,30095.06
2008/03/28,29962.18
2008/03/31,29587.51
2008/04/01,29627.64
2008/04/02,29932.97
2008/04/03,29980.09
2008/04/04,30396.34
2008/04/07,30970.19
2008/04/08,30821.13
2008/04/09,31360.12
2008/04/10,31215.17
2008/04/11,31121.55
2008/04/14,30772.35
2008/04/15,31280.19
2008/04/16,31857.3
2008/04/17,31699.12
2008/04/18,31594.07
2008/04/21,31774.1
2008/04/22,31713.29
2008/04/23,31740.75
2008/04/24,31194.01
2008/04/25,31090.15
2008/04/29,30584
2008/04/30,30743.49
2008/05/05,31299.93
2008/05/06,31929.09
2008/05/07,31894.69
2008/05/08,32153.48
2008/05/09,32136.15
2008/05/12,32145.49
2008/05/13,31999.02
2008/05/14,32387.01
2008/05/15,32647.43
2008/05/16,32700.98
2008/05/19,33191.8
2008/05/20,32958.55
2008/05/21,32907.72
2008/05/22,33232.89
2008/05/23,32542.39
2008/05/26,32722.22
2008/05/27,32464.77
2008/05/28,32208.96
2008/05/29,31894.2
2008/05/30,31841.27
2008/06/02,31727.76
2008/06/03,31688.24
2008/06/04,31480.36
2008/06/05,31741.26
2008/06/06,31696.42
2008/06/09,31487.15
2008/06/10,31047.43
2008/06/11,30639.95
2008/06/12,31033.3
2008/06/13,31067.56
2008/06/17,31451.04
2008/06/18,30981.81
2008/06/19,31295.46
2008/06/20,30580.63
2008/06/23,30473.44
2008/06/24,30222.88
2008/06/25,29964.55
2008/06/26,29988.12
2008/06/27,30375.47
2008/06/30,30413.43
2008/07/01,30003.76
2008/07/02,29303.69
2008/07/03,28392.19
2008/07/04,28172.28
2008/07/07,28173.95
2008/07/08,27611.63
2008/07/09,28009.41
2008/07/10,27687.48
2008/07/11,27735.64
2008/07/14,27720.65
2008/07/15,27079.11
2008/07/16,26876.95
2008/07/17,27995.64
2008/07/18,27610.09
2008/07/21,27701.5
2008/07/22,27265.45
2008/07/23,27373.79
2008/07/24,27430.12
2008/07/25,26995.8
2008/07/28,27320.04
2008/07/29,27164.09
2008/07/30,27767.57
2008/07/31,27719.67
2008/08/01,26504.58
2008/08/04,25875.63
2008/08/05,26410.98
2008/08/06,26945.35
2008/08/07,26664.58
2008/08/08,26759.92
2008/08/11,26960.95
2008/08/12,26922.36
2008/08/13,27035.65
2008/08/14,27819.88
2008/08/15,27246.63
2008/08/18,26806.03
2008/08/19,26270.46
2008/08/20,26794.25
2008/08/21,27064.87
2008/08/22,27161.34
2008/08/25,26703.51
2008/08/26,27023.37
2008/08/27,27426.59
2008/08/28,28027.74
2008/08/29,27702.06
2008/09/01,26857.09
2008/09/02,26747.82
2008/09/03,26532.11
2008/09/04,26190.09
2008/09/05,25416.67
2008/09/08,26238.12
2008/09/09,25320.51
2008/09/10,25273.6
2008/09/11,25549.29
2008/09/12,26154.97
2008/09/15,25642.3
2008/09/16,24978.86
2008/09/17,24323.19
2008/09/18,24092.74
2008/09/19,25402.11
2008/09/22,25893.43
2008/09/23,24923.34
2008/09/25,24936.43
2008/09/26,24499.94
2008/09/29,23087.67
2008/09/30,23835.97
2008/10/01,23332.65
2008/10/02,22560.77
2008/10/03,22678.25
2008/10/06,21022.63
2008/10/07,21560.99
2008/10/08,20954.08
2008/10/09,21252.29
2008/10/10,20595.23
2008/10/13,21451.69
2008/10/14,22117.06
2008/10/15,20571.87
2008/10/16,20095.96
2008/10/17,20139.59
2008/10/20,20713.26
2008/10/21,21267.01
2008/10/22,20288.62
2008/10/23,19598.57
2008/10/24,18459.13
2008/10/27,18363.7
2008/10/28,18549.24
2008/10/29,19794.74
2008/10/30,20861.52
2008/10/31,20991.72
2008/11/03,21135.27
2008/11/04,21649.58
2008/11/05,20950.98
2008/11/06,20125.27
2008/11/07,20030.48
2008/11/10,21052.75
2008/11/11,20098.21
2008/11/12,19670.53
2008/11/13,19094.66
2008/11/14,19413.7
2008/11/17,18883.18
2008/11/18,18747.16
2008/11/19,18756.65
2008/11/20,17814.42
2008/11/21,18066.38
2008/11/24,18984.22
2008/11/25,20263.11
2008/11/26,20474.7
2008/11/27,21301.01
2008/11/28,21209.49
2008/12/01,20245.45
2008/12/02,19713.95
2008/12/03,19113.28
2008/12/04,19800.93
2008/12/05,19279.79
2008/12/08,20643.43
2008/12/09,20953.22
2008/12/10,21930.94
2008/12/11,21749.69
2008/12/12,21355.24
2008/12/15,21805.83
2008/12/17,22409.26
2008/12/18,22034.63
2008/12/19,21287.7
2008/12/22,21090.86
2008/12/23,21244.85
2008/12/24,20998.49
2008/12/29,21237.59
2008/12/30,21348.45
2008/12/31,21509.2
2009/01/02,21764.9
2009/01/05,22304.43
2009/01/06,22919.76
2009/01/07,22718.97
2009/01/08,22241.44
2009/01/09,22220.76
2009/01/12,22183.09
2009/01/13,21564.47
2009/01/14,20843.03
2009/01/15,20441.93
2009/01/16,21029.33
2009/01/19,20623.3
2009/01/20,20295.07
2009/01/21,20049
2009/01/22,19876.34
2009/01/23,19581.39
2009/01/26,20156.25
2009/01/27,20642.74
2009/01/28,21028.54
2009/01/29,20581.77
2009/01/30,20570.05
2009/02/02,19924.46
2009/02/03,20014.62
2009/02/04,20639.07
2009/02/05,20437.2
2009/02/06,21435.91
2009/02/09,21685.1
2009/02/10,21440.17
2009/02/11,21054.49
2009/02/12,20665.91
2009/02/13,20650.38
2009/02/16,20382.12
2009/02/17,20044.49
2009/02/18,19953.32
2009/02/19,20061.2
2009/02/20,19402.59
2009/02/23,19286.78
2009/02/24,18813.38
2009/02/25,18817.56
2009/02/26,18998.42
2009/02/27,18465.33
2009/03/02,18386.54
2009/03/03,18120.69
2009/03/04,18474.16
2009/03/05,18418.95
2009/03/06,18640.81
2009/03/09,18152.43
2009/03/10,18587.47
2009/03/11,19120.04
2009/03/12,19168.62
2009/03/13,19762.03
2009/03/16,19732
2009/03/17,19423
2009/03/18,19355.78
2009/03/19,20470.93
2009/03/20,20802.31
2009/03/23,21423.18
2009/03/24,21108.17
2009/03/25,21257.63
2009/03/26,21113.73
2009/03/27,20661.32
2009/03/30,19929.04
2009/03/31,20363.91
2009/04/01,20742.01
2009/04/02,21403.4
2009/04/03,21195.49
2009/04/06,20717.37
2009/04/07,20492.53
2009/04/08,20437.39
2009/04/09,20965.89
2009/04/14,21431.12
2009/04/15,21319.91
2009/04/16,20936.87
2009/04/17,20814.69
2009/04/20,20092.64
2009/04/21,19798.43
2009/04/23,20322.48
2009/04/24,20675.13
2009/04/28,20281.12
2009/04/29,20481.77
2009/04/30,20647.03
2009/05/04,21383.43
2009/05/05,21331.94
2009/05/06,21783.43
2009/05/07,21539.81
